customer_id,recency_days,freq_30d,freq_90d,monetary_90d,freq_ratio,churn
C01952,160.0,0.0,0.0,0.0,0.0,1
C01953,5.0,2.0,4.0,236.75,0.49999987500003124,0
C01954,254.0,0.0,0.0,0.0,0.0,1
C01955,2.0,1.0,5.0,263.73,0.199999960000008,1
C01956,2.0,3.0,19.0,981.36,0.15789472853185638,0
C01957,3.0,1.0,8.0,324.12,0.12499998437500197,0
C01958,10.0,1.0,2.0,144.35,0.499999750000125,0
C01959,366.0,0.0,0.0,0.0,0.0,1
C01960,20.0,2.0,4.0,281.81,0.49999987500003124,0
C01961,9.0,3.0,8.0,572.55,0.3749999531250059,0
C01962,31.0,0.0,1.0,9.42,0.0,1
C01963,25.0,1.0,7.0,448.03,0.1428571224489825,1
C01964,55.0,0.0,2.0,195.45,0.0,1
C01965,376.0,0.0,0.0,0.0,0.0,1
C01966,15.0,4.0,11.0,355.09000000000003,0.3636363305785154,1
C01967,181.0,0.0,0.0,0.0,0.0,1
C01968,11.0,2.0,4.0,406.77,0.49999987500003124,0
C01969,21.0,1.0,4.0,221.5,0.24999993750001562,0
C01970,208.0,0.0,0.0,0.0,0.0,1
C01971,54.0,0.0,1.0,14.98,0.0,1
C01972,262.0,0.0,0.0,0.0,0.0,0
C01973,4.0,3.0,8.0,414.16,0.3749999531250059,0
C01974,2.0,5.0,19.0,984.93,0.26315788088642733,0
C01975,7.0,3.0,5.0,177.70000000000002,0.599999880000024,0
C01976,4.0,5.0,6.0,375.27,0.8333331944444675,0
C01977,29.0,1.0,2.0,24.92,0.499999750000125,1
C01978,233.0,0.0,0.0,0.0,0.0,0
C01979,57.0,0.0,3.0,122.27000000000001,0.0,0
C01980,3.0,6.0,10.0,437.17,0.599999940000006,0
C01981,1.0,1.0,3.0,151.59,0.33333322222225925,0
C01982,11.0,1.0,3.0,75.39,0.33333322222225925,0
C01983,21.0,1.0,1.0,36.57,0.9999990000010001,0
C01984,215.0,0.0,0.0,0.0,0.0,1
C01985,10.0,2.0,4.0,100.99,0.49999987500003124,0
C01986,1.0,9.0,19.0,1426.24,0.47368418559556913,0
C01987,7.0,1.0,1.0,56.32,0.9999990000010001,0
C01988,4.0,3.0,7.0,259.37,0.4285713673469475,0
C01989,42.0,0.0,1.0,12.1,0.0,0
C01990,81.0,0.0,1.0,57.1,0.0,1
C01991,10.0,3.0,10.0,230.2,0.299999970000003,1
C01992,238.0,0.0,0.0,0.0,0.0,1
C01993,7.0,1.0,2.0,252.10000000000002,0.499999750000125,0
C01994,20.0,1.0,2.0,102.35,0.499999750000125,0
C01995,15.0,1.0,4.0,510.74,0.24999993750001562,0
C01996,4.0,1.0,3.0,132.85,0.33333322222225925,0
C01997,2.0,2.0,2.0,70.99,0.99999950000025,0
C01998,4.0,8.0,21.0,804.23,0.38095236281179223,0
C01999,176.0,0.0,0.0,0.0,0.0,1
C02000,26.0,1.0,4.0,249.14,0.24999993750001562,1
C02001,51.0,0.0,3.0,179.62,0.0,0
C02002,0.0,2.0,3.0,273.37,0.6666664444445185,0
C02003,2.0,5.0,13.0,881.98,0.3846153550295881,0
C02005,45.0,0.0,1.0,56.12,0.0,1
C02006,22.0,1.0,8.0,345.76,0.12499998437500197,1
C02007,0.0,2.0,7.0,311.63,0.285714244897965,0
C02008,12.0,2.0,7.0,503.90999999999997,0.285714244897965,0
C02009,12.0,3.0,5.0,590.13,0.599999880000024,0
C02010,12.0,1.0,2.0,104.63000000000001,0.499999750000125,1
C02011,17.0,1.0,2.0,234.63000000000002,0.499999750000125,0
C02012,3.0,5.0,18.0,1045.6499999999999,0.27777776234567986,0
C02013,4.0,2.0,2.0,39.660000000000004,0.99999950000025,0
C02014,7.0,6.0,26.0,1390.33,0.23076922189349144,0
C02015,352.0,0.0,0.0,0.0,0.0,1
C02016,45.0,0.0,1.0,52.52,0.0,0
C02017,37.0,0.0,3.0,43.31999999999999,0.0,0
C02018,12.0,1.0,1.0,40.67,0.9999990000010001,0
C02019,4.0,2.0,21.0,913.6899999999999,0.09523809070294806,0
C02020,199.0,0.0,0.0,0.0,0.0,1
C02021,1.0,2.0,5.0,443.19999999999993,0.399999920000016,0
C02022,201.0,0.0,0.0,0.0,0.0,0
C02023,23.0,2.0,3.0,177.16,0.6666664444445185,1
C02024,12.0,2.0,7.0,429.47,0.285714244897965,0
C02025,86.0,0.0,1.0,96.89,0.0,0
C02026,17.0,2.0,2.0,98.57,0.99999950000025,1
C02027,199.0,0.0,0.0,0.0,0.0,1
C02029,10.0,1.0,1.0,69.43,0.9999990000010001,1
C02030,3.0,4.0,17.0,818.6299999999999,0.23529410380622917,0
C02031,23.0,1.0,5.0,309.08000000000004,0.199999960000008,0
C02032,85.0,0.0,3.0,33.78,0.0,0
C02033,50.0,0.0,1.0,22.42,0.0,1
C02034,3.0,3.0,7.0,140.31,0.4285713673469475,1
C02035,69.0,0.0,2.0,21.700000000000003,0.0,0
C02036,2.0,3.0,9.0,666.12,0.33333329629630043,0
C02037,29.0,1.0,9.0,672.1700000000001,0.11111109876543349,0
C02038,0.0,2.0,3.0,137.57,0.6666664444445185,0
C02039,71.0,0.0,1.0,234.15,0.0,0
C02040,5.0,6.0,28.0,1673.0500000000002,0.21428570663265334,0
C02041,44.0,0.0,2.0,104.21000000000001,0.0,1
C02042,1.0,7.0,16.0,715.3199999999999,0.4374999726562517,0
C02043,275.0,0.0,0.0,0.0,0.0,1
C02044,9.0,2.0,8.0,479.35999999999996,0.24999996875000394,0
C02045,27.0,1.0,3.0,118.2,0.33333322222225925,1
C02046,293.0,0.0,0.0,0.0,0.0,1
C02047,63.0,0.0,2.0,31.04,0.0,1
C02048,5.0,4.0,12.0,874.54,0.3333333055555579,0
C02049,1.0,1.0,8.0,417.27,0.12499998437500197,0
C02050,246.0,0.0,0.0,0.0,0.0,1
C02051,12.0,2.0,4.0,173.85,0.49999987500003124,1
C02052,38.0,0.0,1.0,22.06,0.0,0
C02054,19.0,1.0,4.0,194.41,0.24999993750001562,1
C02055,8.0,1.0,2.0,18.759999999999998,0.499999750000125,1
C02056,144.0,0.0,0.0,0.0,0.0,1
C02057,152.0,0.0,0.0,0.0,0.0,1
C02058,67.0,0.0,3.0,263.11,0.0,0
C02059,18.0,1.0,1.0,55.35,0.9999990000010001,1
C02060,54.0,0.0,1.0,77.68,0.0,0
C02061,8.0,3.0,7.0,306.38,0.4285713673469475,1
C02062,246.0,0.0,0.0,0.0,0.0,1
C02063,17.0,1.0,1.0,20.01,0.9999990000010001,0
C02064,88.0,0.0,1.0,85.6,0.0,1
C02065,14.0,1.0,2.0,413.71999999999997,0.499999750000125,0
C02066,24.0,1.0,3.0,77.17,0.33333322222225925,1
C02067,3.0,1.0,1.0,37.47,0.9999990000010001,1
C02068,259.0,0.0,0.0,0.0,0.0,0
C02069,27.0,1.0,3.0,194.61,0.33333322222225925,0
C02070,2.0,1.0,5.0,192.36,0.199999960000008,0
C02071,2.0,4.0,9.0,385.85,0.44444439506173394,0
C02072,27.0,1.0,5.0,114.2,0.199999960000008,1
C02073,0.0,8.0,29.0,1640.62,0.27586205945303244,0
C02074,176.0,0.0,0.0,0.0,0.0,1
C02076,30.0,0.0,1.0,13.15,0.0,1
C02077,99.0,0.0,0.0,0.0,0.0,1
C02078,0.0,3.0,7.0,510.95,0.4285713673469475,0
C02079,1.0,3.0,8.0,675.6899999999999,0.3749999531250059,0
C02080,208.0,0.0,0.0,0.0,0.0,1
C02081,7.0,6.0,20.0,1953.86,0.29999998500000075,0
C02082,51.0,0.0,4.0,134.49,0.0,0
C02083,11.0,2.0,4.0,156.22,0.49999987500003124,1
C02084,250.0,0.0,0.0,0.0,0.0,0
C02085,138.0,0.0,0.0,0.0,0.0,1
C02086,19.0,2.0,3.0,140.46,0.6666664444445185,1
C02087,65.0,0.0,1.0,132.64,0.0,1
C02088,15.0,1.0,1.0,28.74,0.9999990000010001,0
C02089,323.0,0.0,0.0,0.0,0.0,1
C02090,24.0,2.0,6.0,297.25,0.33333327777778704,1
C02091,19.0,1.0,4.0,233.12,0.24999993750001562,0
C02092,7.0,5.0,9.0,622.47,0.5555554938271674,0
C02093,11.0,2.0,11.0,806.6700000000001,0.1818181652892577,0
C02094,38.0,0.0,2.0,104.56,0.0,0
C02095,10.0,4.0,6.0,539.8100000000001,0.6666665555555741,0
C02096,4.0,1.0,2.0,78.80000000000001,0.499999750000125,0
C02097,344.0,0.0,0.0,0.0,0.0,0
C02099,17.0,2.0,6.0,412.78999999999996,0.33333327777778704,0
C02100,16.0,1.0,6.0,448.4,0.16666663888889352,0
C02101,133.0,0.0,0.0,0.0,0.0,1
C02102,32.0,0.0,3.0,68.65,0.0,1
C02103,0.0,1.0,4.0,221.95,0.24999993750001562,1
C02104,339.0,0.0,0.0,0.0,0.0,1
C02105,2.0,3.0,7.0,334.53000000000003,0.4285713673469475,0
C02106,190.0,0.0,0.0,0.0,0.0,1
C02107,21.0,1.0,2.0,107.64,0.499999750000125,0
C02108,10.0,2.0,4.0,70.58,0.49999987500003124,0
C02109,68.0,0.0,2.0,183.99,0.0,1
C02110,2.0,1.0,4.0,283.26,0.24999993750001562,0
C02111,7.0,3.0,4.0,92.25,0.7499998125000469,1
C02112,77.0,0.0,1.0,23.22,0.0,0
C02113,328.0,0.0,0.0,0.0,0.0,0
C02115,46.0,0.0,2.0,152.63,0.0,1
C02116,68.0,0.0,2.0,43.58,0.0,1
C02117,2.0,3.0,4.0,424.53,0.7499998125000469,0
C02118,7.0,4.0,13.0,408.07,0.3076922840236705,0
C02119,324.0,0.0,0.0,0.0,0.0,0
C02121,74.0,0.0,1.0,19.7,0.0,0
C02122,0.0,1.0,3.0,89.44,0.33333322222225925,0
C02123,218.0,0.0,0.0,0.0,0.0,1
C02124,5.0,2.0,10.0,310.36,0.19999998000000202,1
C02125,28.0,1.0,9.0,1226.23,0.11111109876543349,0
C02126,162.0,0.0,0.0,0.0,0.0,1
C02127,10.0,5.0,18.0,1467.2600000000002,0.27777776234567986,0
C02128,10.0,2.0,13.0,698.14,0.15384614201183525,1
C02129,187.0,0.0,0.0,0.0,0.0,0
C02130,63.0,0.0,1.0,244.74,0.0,0
C02131,82.0,0.0,3.0,71.84,0.0,1
C02132,4.0,1.0,6.0,614.8399999999999,0.16666663888889352,0
C02133,87.0,0.0,1.0,7.77,0.0,1
C02134,12.0,3.0,5.0,244.72000000000003,0.599999880000024,0
C02135,0.0,2.0,4.0,138.78000000000003,0.49999987500003124,0
C02136,19.0,1.0,5.0,248.62,0.199999960000008,0
C02137,129.0,0.0,0.0,0.0,0.0,1
C02138,8.0,3.0,12.0,798.17,0.2499999791666684,0
C02139,30.0,0.0,3.0,142.27,0.0,1
C02140,9.0,1.0,6.0,374.09,0.16666663888889352,0
C02141,10.0,1.0,2.0,181.04,0.499999750000125,0
C02142,207.0,0.0,0.0,0.0,0.0,1
C02143,3.0,1.0,4.0,111.94000000000001,0.24999993750001562,0
C02144,19.0,2.0,5.0,113.68,0.399999920000016,0
C02145,17.0,1.0,2.0,222.32,0.499999750000125,0
C02146,50.0,0.0,1.0,74.71,0.0,1
C02147,19.0,3.0,6.0,194.58,0.49999991666668053,0
C02148,4.0,3.0,6.0,551.55,0.49999991666668053,0
C02149,9.0,2.0,10.0,616.0799999999999,0.19999998000000202,0
C02150,70.0,0.0,1.0,22.28,0.0,1
C02151,11.0,2.0,4.0,217.51999999999998,0.49999987500003124,0
C02152,189.0,0.0,0.0,0.0,0.0,0
C02153,76.0,0.0,1.0,77.64,0.0,0
C02154,231.0,0.0,0.0,0.0,0.0,0
C02155,91.0,0.0,0.0,0.0,0.0,1
C02156,3.0,7.0,27.0,1590.95,0.2592592496570648,0
C02157,36.0,0.0,1.0,136.96,0.0,0
C02158,3.0,3.0,7.0,323.49,0.4285713673469475,0
C02159,329.0,0.0,0.0,0.0,0.0,1
C02160,39.0,0.0,2.0,244.39,0.0,0
C02161,1.0,6.0,9.0,583.7099999999999,0.6666665925926009,0
C02162,4.0,2.0,8.0,594.15,0.24999996875000394,1
C02163,17.0,1.0,4.0,399.29999999999995,0.24999993750001562,0
C02164,206.0,0.0,0.0,0.0,0.0,0
C02165,9.0,1.0,11.0,590.22,0.09090908264462885,0
C02166,21.0,1.0,6.0,207.78,0.16666663888889352,0
C02167,359.0,0.0,0.0,0.0,0.0,1
C02168,53.0,0.0,2.0,134.97,0.0,1
C02169,3.0,3.0,4.0,237.36999999999998,0.7499998125000469,1
C02170,102.0,0.0,0.0,0.0,0.0,0
C02171,14.0,1.0,1.0,186.24,0.9999990000010001,0
C02172,4.0,3.0,14.0,1004.9599999999999,0.21428569897959293,0
C02173,328.0,0.0,0.0,0.0,0.0,1
C02174,1.0,3.0,8.0,672.47,0.3749999531250059,1
C02175,18.0,1.0,5.0,180.58999999999997,0.199999960000008,0
C02176,71.0,0.0,1.0,57.56,0.0,0
C02177,115.0,0.0,0.0,0.0,0.0,1
C02178,249.0,0.0,0.0,0.0,0.0,0
C02179,2.0,3.0,6.0,623.2099999999999,0.49999991666668053,0
C02180,53.0,0.0,1.0,26.94,0.0,1
C02181,13.0,2.0,5.0,249.75,0.399999920000016,1
C02182,152.0,0.0,0.0,0.0,0.0,1
C02183,42.0,0.0,5.0,133.11999999999998,0.0,1
C02184,86.0,0.0,1.0,57.2,0.0,1
C02185,110.0,0.0,0.0,0.0,0.0,1
C02186,85.0,0.0,1.0,92.09,0.0,1
C02187,8.0,1.0,1.0,269.21,0.9999990000010001,0
C02188,2.0,2.0,3.0,312.71999999999997,0.6666664444445185,0
C02190,11.0,2.0,2.0,87.85000000000001,0.99999950000025,1
C02192,46.0,0.0,2.0,133.16,0.0,1
C02193,5.0,6.0,19.0,955.64,0.31578945706371275,0
C02194,117.0,0.0,0.0,0.0,0.0,1
C02195,9.0,1.0,1.0,30.01,0.9999990000010001,1
C02196,6.0,5.0,13.0,790.1699999999998,0.3846153550295881,0
C02197,372.0,0.0,0.0,0.0,0.0,1
C02198,14.0,1.0,2.0,58.32,0.499999750000125,1
C02199,25.0,1.0,4.0,286.01,0.24999993750001562,1
C02200,76.0,0.0,1.0,46.2,0.0,0
C02201,342.0,0.0,0.0,0.0,0.0,1
C02202,3.0,1.0,3.0,260.11,0.33333322222225925,0
C02203,18.0,1.0,6.0,171.43,0.16666663888889352,1
C02204,0.0,9.0,19.0,1038.7,0.47368418559556913,0
C02205,315.0,0.0,0.0,0.0,0.0,1
C02207,4.0,3.0,7.0,1089.05,0.4285713673469475,0
C02208,64.0,0.0,2.0,135.89,0.0,1
C02209,6.0,2.0,13.0,547.3,0.15384614201183525,0
C02210,85.0,0.0,1.0,121.75,0.0,1
C02211,39.0,0.0,7.0,154.64000000000001,0.0,0
C02212,60.0,0.0,3.0,231.10000000000002,0.0,1
C02213,1.0,2.0,8.0,441.2,0.24999996875000394,0
C02214,39.0,0.0,4.0,236.07000000000002,0.0,0
C02215,6.0,3.0,10.0,439.18,0.299999970000003,0
C02216,149.0,0.0,0.0,0.0,0.0,1
C02217,23.0,1.0,2.0,193.38,0.499999750000125,0
C02218,0.0,1.0,1.0,39.09,0.9999990000010001,0
C02219,83.0,0.0,1.0,60.24,0.0,1
C02220,0.0,1.0,4.0,241.42,0.24999993750001562,0
C02221,22.0,1.0,2.0,169.70999999999998,0.499999750000125,1
C02222,5.0,1.0,5.0,147.2,0.199999960000008,0
C02223,2.0,1.0,2.0,209.15000000000003,0.499999750000125,0
C02224,100.0,0.0,0.0,0.0,0.0,1
C02225,42.0,0.0,2.0,127.72,0.0,1
C02228,36.0,0.0,4.0,238.92999999999998,0.0,1
C02229,73.0,0.0,2.0,170.57,0.0,1
C02230,319.0,0.0,0.0,0.0,0.0,0
C02231,5.0,3.0,11.0,1082.55,0.2727272479338866,0
C02232,9.0,1.0,3.0,48.31,0.33333322222225925,1
C02234,214.0,0.0,0.0,0.0,0.0,0
C02235,4.0,3.0,9.0,656.17,0.33333329629630043,0
C02236,14.0,2.0,3.0,130.89,0.6666664444445185,1
C02237,19.0,2.0,14.0,527.1800000000001,0.14285713265306196,0
C02238,71.0,0.0,1.0,63.57,0.0,0
C02239,26.0,1.0,1.0,86.25,0.9999990000010001,0
C02240,6.0,3.0,6.0,307.13,0.49999991666668053,0
C02241,7.0,1.0,1.0,80.47,0.9999990000010001,1
C02242,116.0,0.0,0.0,0.0,0.0,1
C02243,41.0,0.0,2.0,197.32,0.0,1
C02244,8.0,3.0,4.0,205.24,0.7499998125000469,1
C02245,11.0,2.0,7.0,680.25,0.285714244897965,0
C02246,10.0,2.0,8.0,692.75,0.24999996875000394,0
C02247,2.0,4.0,17.0,647.39,0.23529410380622917,0
C02248,54.0,0.0,1.0,60.81,0.0,1
C02249,9.0,4.0,6.0,312.11,0.6666665555555741,0
C02250,17.0,1.0,2.0,83.46000000000001,0.499999750000125,1
C02251,130.0,0.0,0.0,0.0,0.0,1
C02252,36.0,0.0,6.0,325.03000000000003,0.0,0
C02253,15.0,1.0,1.0,30.37,0.9999990000010001,0
C02254,2.0,1.0,5.0,353.13,0.199999960000008,0
C02255,299.0,0.0,0.0,0.0,0.0,1
C02256,6.0,4.0,15.0,734.3600000000001,0.2666666488888901,0
C02257,41.0,0.0,1.0,88.72,0.0,1
C02258,46.0,0.0,2.0,63.24,0.0,0
C02259,222.0,0.0,0.0,0.0,0.0,1
C02260,1.0,4.0,8.0,393.53,0.4999999375000079,0
C02261,1.0,1.0,2.0,75.05,0.499999750000125,1
C02262,37.0,0.0,2.0,119.64999999999999,0.0,0
C02263,41.0,0.0,2.0,118.08000000000001,0.0,0
C02264,303.0,0.0,0.0,0.0,0.0,1
C02265,1.0,5.0,18.0,982.11,0.27777776234567986,0
C02266,22.0,1.0,1.0,22.21,0.9999990000010001,0
C02267,7.0,3.0,16.0,1456.8899999999999,0.18749998828125072,0
C02268,29.0,1.0,6.0,400.33,0.16666663888889352,0
C02269,36.0,0.0,2.0,60.54,0.0,0
C02270,3.0,2.0,5.0,362.28000000000003,0.399999920000016,0
C02271,5.0,4.0,15.0,865.3499999999999,0.2666666488888901,0
C02272,16.0,1.0,9.0,410.89,0.11111109876543349,0
C02273,104.0,0.0,0.0,0.0,0.0,1
C02274,286.0,0.0,0.0,0.0,0.0,1
C02275,64.0,0.0,1.0,94.87,0.0,0
C02276,8.0,4.0,7.0,321.98,0.57142848979593,0
C02277,1.0,1.0,3.0,151.92,0.33333322222225925,0
C02278,12.0,3.0,8.0,1020.4799999999999,0.3749999531250059,0
C02279,56.0,0.0,3.0,94.65,0.0,1
C02280,52.0,0.0,3.0,160.35,0.0,0
C02281,12.0,3.0,9.0,374.58000000000004,0.33333329629630043,0
C02282,23.0,1.0,2.0,34.769999999999996,0.499999750000125,1
C02283,2.0,6.0,18.0,748.17,0.3333333148148158,0
C02284,11.0,3.0,7.0,630.49,0.4285713673469475,0
C02285,217.0,0.0,0.0,0.0,0.0,1
C02286,23.0,1.0,3.0,354.19,0.33333322222225925,1
C02287,33.0,0.0,1.0,70.66,0.0,1
C02288,10.0,2.0,3.0,319.59000000000003,0.6666664444445185,0
C02289,10.0,1.0,2.0,185.92000000000002,0.499999750000125,1
C02290,9.0,1.0,1.0,22.08,0.9999990000010001,0
C02291,11.0,4.0,9.0,772.85,0.44444439506173394,0
C02292,4.0,5.0,12.0,626.8299999999999,0.41666663194444736,0
C02293,22.0,2.0,8.0,194.61,0.24999996875000394,0
C02294,40.0,0.0,3.0,225.60000000000002,0.0,0
C02295,20.0,1.0,3.0,348.54999999999995,0.33333322222225925,0
C02296,27.0,1.0,2.0,177.65,0.499999750000125,0
C02297,229.0,0.0,0.0,0.0,0.0,1
C02298,2.0,1.0,2.0,146.72,0.499999750000125,1
C02299,17.0,1.0,3.0,509.74999999999994,0.33333322222225925,1
C02300,180.0,0.0,0.0,0.0,0.0,1
C02301,3.0,3.0,5.0,176.0,0.599999880000024,1
C02302,114.0,0.0,0.0,0.0,0.0,1
C02303,22.0,1.0,3.0,134.74,0.33333322222225925,0
C02305,252.0,0.0,0.0,0.0,0.0,1
C02306,17.0,1.0,6.0,263.76,0.16666663888889352,0
C02307,4.0,2.0,5.0,312.52,0.399999920000016,1
C02308,1.0,3.0,10.0,703.1300000000001,0.299999970000003,0
C02309,134.0,0.0,0.0,0.0,0.0,1
C02310,35.0,0.0,8.0,369.44,0.0,1
C02311,78.0,0.0,2.0,109.22,0.0,0
C02312,2.0,3.0,7.0,241.82999999999998,0.4285713673469475,0
C02313,83.0,0.0,1.0,26.18,0.0,1
C02314,38.0,0.0,2.0,58.010000000000005,0.0,1
C02315,110.0,0.0,0.0,0.0,0.0,1
C02316,167.0,0.0,0.0,0.0,0.0,1
C02317,43.0,0.0,2.0,27.5,0.0,1
C02318,21.0,1.0,4.0,273.46,0.24999993750001562,1
C02319,4.0,3.0,7.0,564.45,0.4285713673469475,0
C02320,11.0,3.0,8.0,751.1299999999999,0.3749999531250059,0
C02321,85.0,0.0,1.0,18.31,0.0,0
C02322,62.0,0.0,4.0,275.78999999999996,0.0,0
C02323,5.0,2.0,9.0,603.9,0.22222219753086697,0
C02324,160.0,0.0,0.0,0.0,0.0,0
C02325,5.0,3.0,5.0,205.36,0.599999880000024,1
C02326,14.0,5.0,8.0,271.85,0.6249999218750099,0
C02327,15.0,1.0,3.0,711.01,0.33333322222225925,1
C02328,68.0,0.0,1.0,90.37,0.0,1
C02329,22.0,1.0,4.0,250.49,0.24999993750001562,0
C02330,371.0,0.0,0.0,0.0,0.0,1
C02331,13.0,1.0,8.0,512.72,0.12499998437500197,0
C02332,7.0,3.0,6.0,491.31000000000006,0.49999991666668053,1
C02333,25.0,1.0,2.0,114.46000000000001,0.499999750000125,0
C02334,74.0,0.0,1.0,62.3,0.0,1
C02335,94.0,0.0,0.0,0.0,0.0,1
C02338,16.0,4.0,26.0,1605.0299999999997,0.15384614792899431,0
C02339,5.0,4.0,6.0,370.82000000000005,0.6666665555555741,0
C02340,72.0,0.0,2.0,152.61,0.0,0
C02341,32.0,0.0,1.0,109.64,0.0,1
C02342,107.0,0.0,0.0,0.0,0.0,1
C02343,8.0,2.0,5.0,163.88000000000002,0.399999920000016,0
C02344,25.0,1.0,4.0,279.64,0.24999993750001562,0
C02345,99.0,0.0,0.0,0.0,0.0,1
C02346,39.0,0.0,2.0,42.07,0.0,0
C02347,3.0,9.0,22.0,1190.0100000000002,0.4090908904958686,0
C02348,43.0,0.0,1.0,67.48,0.0,1
C02349,3.0,3.0,6.0,316.24,0.49999991666668053,0
C02350,22.0,2.0,10.0,311.97,0.19999998000000202,0
C02351,1.0,4.0,10.0,693.8000000000001,0.39999996000000404,0
C02352,27.0,2.0,3.0,180.68,0.6666664444445185,0
C02353,284.0,0.0,0.0,0.0,0.0,1
C02354,60.0,0.0,5.0,235.42,0.0,0
C02355,22.0,2.0,8.0,342.78999999999996,0.24999996875000394,1
C02356,4.0,4.0,9.0,692.7,0.44444439506173394,0
C02357,12.0,2.0,2.0,61.5,0.99999950000025,1
C02358,13.0,1.0,4.0,156.45999999999998,0.24999993750001562,0
C02359,2.0,12.0,35.0,2056.84,0.3428571330612248,0
C02360,59.0,0.0,1.0,28.09,0.0,0
C02361,2.0,3.0,10.0,625.3700000000001,0.299999970000003,1
C02362,14.0,1.0,6.0,463.98,0.16666663888889352,0
C02363,29.0,1.0,2.0,33.93,0.499999750000125,1
C02364,1.0,3.0,9.0,971.58,0.33333329629630043,0
C02365,26.0,1.0,6.0,130.77,0.16666663888889352,0
C02366,7.0,1.0,3.0,137.65,0.33333322222225925,0
C02367,367.0,0.0,0.0,0.0,0.0,1
C02368,91.0,0.0,0.0,0.0,0.0,1
C02369,2.0,4.0,12.0,537.1,0.3333333055555579,0
C02370,36.0,0.0,1.0,10.53,0.0,1
C02371,150.0,0.0,0.0,0.0,0.0,0
C02372,42.0,0.0,1.0,29.62,0.0,1
C02373,2.0,1.0,1.0,51.72,0.9999990000010001,1
C02374,301.0,0.0,0.0,0.0,0.0,1
C02375,76.0,0.0,1.0,97.17,0.0,0
C02376,80.0,0.0,2.0,37.0,0.0,1
C02377,61.0,0.0,2.0,149.5,0.0,0
C02378,25.0,2.0,3.0,342.13,0.6666664444445185,1
C02379,10.0,3.0,5.0,196.67000000000002,0.599999880000024,0
C02380,57.0,0.0,3.0,370.78000000000003,0.0,0
C02381,39.0,0.0,1.0,35.06,0.0,0
C02382,74.0,0.0,3.0,70.03,0.0,1
C02383,0.0,3.0,6.0,407.26,0.49999991666668053,1
C02384,38.0,0.0,3.0,103.84,0.0,0
C02385,56.0,0.0,2.0,9.66,0.0,0
C02386,17.0,2.0,10.0,411.98,0.19999998000000202,0
C02387,376.0,0.0,0.0,0.0,0.0,1
C02389,110.0,0.0,0.0,0.0,0.0,1
C02390,56.0,0.0,2.0,60.31999999999999,0.0,0
C02391,4.0,4.0,8.0,531.02,0.4999999375000079,0
C02392,8.0,1.0,2.0,18.6,0.499999750000125,1
C02393,25.0,1.0,5.0,150.91,0.199999960000008,1
C02394,246.0,0.0,0.0,0.0,0.0,1
C02395,28.0,1.0,3.0,123.08,0.33333322222225925,0
C02396,35.0,0.0,8.0,446.15999999999997,0.0,1
C02397,71.0,0.0,1.0,50.47,0.0,1
C02398,50.0,0.0,1.0,25.3,0.0,1
C02399,8.0,1.0,5.0,317.31,0.199999960000008,1
C02400,100.0,0.0,0.0,0.0,0.0,0
C02401,14.0,1.0,2.0,118.43,0.499999750000125,1
C02402,49.0,0.0,1.0,24.66,0.0,0
C02403,38.0,0.0,3.0,54.83,0.0,1
C02404,1.0,6.0,10.0,362.62,0.599999940000006,0
C02405,11.0,1.0,3.0,127.83,0.33333322222225925,0
C02406,8.0,1.0,7.0,617.49,0.1428571224489825,0
C02407,34.0,0.0,2.0,195.39,0.0,0
C02408,200.0,0.0,0.0,0.0,0.0,1
C02410,74.0,0.0,2.0,106.42,0.0,1
C02411,11.0,1.0,2.0,12.11,0.499999750000125,0
C02412,38.0,0.0,1.0,76.63,0.0,0
C02413,34.0,0.0,2.0,263.0,0.0,1
C02414,18.0,1.0,7.0,567.3100000000001,0.1428571224489825,0
C02415,69.0,0.0,2.0,82.13,0.0,0
C02416,29.0,1.0,3.0,525.8299999999999,0.33333322222225925,0
C02417,328.0,0.0,0.0,0.0,0.0,1
C02418,60.0,0.0,1.0,86.51,0.0,1
C02419,60.0,0.0,5.0,122.39,0.0,0
C02420,1.0,3.0,15.0,1015.2400000000002,0.19999998666666757,0
C02421,8.0,2.0,2.0,46.75,0.99999950000025,0
C02423,22.0,1.0,1.0,64.49,0.9999990000010001,1
C02424,26.0,1.0,1.0,94.48,0.9999990000010001,1
C02425,19.0,1.0,2.0,74.13,0.499999750000125,1
C02426,14.0,1.0,1.0,56.35,0.9999990000010001,0
C02427,16.0,3.0,13.0,964.17,0.23076921301775286,0
C02428,387.0,0.0,0.0,0.0,0.0,1
C02429,351.0,0.0,0.0,0.0,0.0,0
C02430,131.0,0.0,0.0,0.0,0.0,1
C02431,81.0,0.0,2.0,97.96,0.0,1
C02432,303.0,0.0,0.0,0.0,0.0,0
C02433,23.0,1.0,2.0,172.73,0.499999750000125,0
C02435,98.0,0.0,0.0,0.0,0.0,1
C02436,53.0,0.0,4.0,275.07,0.0,0
C02437,12.0,1.0,3.0,114.64999999999999,0.33333322222225925,1
C02438,23.0,1.0,3.0,278.32,0.33333322222225925,1
C02439,99.0,0.0,0.0,0.0,0.0,1
C02440,0.0,4.0,5.0,207.56,0.799999840000032,1
C02441,96.0,0.0,0.0,0.0,0.0,0
C02442,8.0,1.0,12.0,793.3000000000002,0.08333332638888948,1
C02443,296.0,0.0,0.0,0.0,0.0,1
C02444,22.0,2.0,8.0,504.32,0.24999996875000394,0
