,customer_id,signup_date,true_lifetime_days
3554,C03554,2026-03-17,231
3555,C03555,2026-03-17,168
3556,C03556,2026-03-17,145
3557,C03557,2026-03-17,116
3558,C03558,2026-03-18,299
3559,C03559,2026-03-18,30
3560,C03560,2026-03-18,98
3561,C03561,2026-03-18,51
3562,C03562,2026-03-18,120
3563,C03563,2026-03-18,30
3564,C03564,2026-03-18,30
3565,C03565,2026-03-18,42
3566,C03566,2026-03-18,58
3567,C03567,2026-03-18,90
3568,C03568,2026-03-18,104
3569,C03569,2026-03-18,45
3570,C03570,2026-03-19,118
3571,C03571,2026-03-19,67
3572,C03572,2026-03-19,100
3573,C03573,2026-03-19,260
3574,C03574,2026-03-19,53
3575,C03575,2026-03-19,137
3576,C03576,2026-03-19,365
3577,C03577,2026-03-20,123
3578,C03578,2026-03-20,57
3579,C03579,2026-03-20,86
3580,C03580,2026-03-20,56
3581,C03581,2026-03-20,135
3582,C03582,2026-03-20,35
3583,C03583,2026-03-20,65
3584,C03584,2026-03-20,104
3585,C03585,2026-03-20,226
3586,C03586,2026-03-20,240
3587,C03587,2026-03-20,171
3588,C03588,2026-03-21,68
3589,C03589,2026-03-21,359
3590,C03590,2026-03-21,54
3591,C03591,2026-03-21,93
3592,C03592,2026-03-21,316
3593,C03593,2026-03-21,195
3594,C03594,2026-03-21,205
3595,C03595,2026-03-21,298
3596,C03596,2026-03-21,76
3597,C03597,2026-03-21,112
3598,C03598,2026-03-22,259
3599,C03599,2026-03-22,61
3600,C03600,2026-03-22,207
3601,C03601,2026-03-22,30
3602,C03602,2026-03-22,174
3603,C03603,2026-03-22,298
3604,C03604,2026-03-23,98
3605,C03605,2026-03-23,298
3606,C03606,2026-03-23,83
3607,C03607,2026-03-23,208
3608,C03608,2026-03-23,64
3609,C03609,2026-03-23,61
3610,C03610,2026-03-23,215
3611,C03611,2026-03-23,83
3612,C03612,2026-03-24,30
3613,C03613,2026-03-24,56
3614,C03614,2026-03-24,126
3615,C03615,2026-03-24,365
3616,C03616,2026-03-24,71
3617,C03617,2026-03-24,149
3618,C03618,2026-03-25,62
3619,C03619,2026-03-25,236
3620,C03620,2026-03-25,179
3621,C03621,2026-03-25,83
3622,C03622,2026-03-25,95
3623,C03623,2026-03-25,139
3624,C03624,2026-03-25,90
3625,C03625,2026-03-26,65
3626,C03626,2026-03-26,281
3627,C03627,2026-03-26,283
3628,C03628,2026-03-26,65
3629,C03629,2026-03-26,110
3630,C03630,2026-03-26,173
3631,C03631,2026-03-26,232
3632,C03632,2026-03-26,224
3633,C03633,2026-03-26,30
3634,C03634,2026-03-27,351
3635,C03635,2026-03-27,194
3636,C03636,2026-03-27,38
3637,C03637,2026-03-27,113
3638,C03638,2026-03-27,278
3639,C03639,2026-03-27,83
3640,C03640,2026-03-27,336
3641,C03641,2026-03-27,324
3642,C03642,2026-03-28,93
3643,C03643,2026-03-28,165
3644,C03644,2026-03-28,207
3645,C03645,2026-03-28,124
3646,C03646,2026-03-28,316
3647,C03647,2026-03-28,236
3648,C03648,2026-03-28,157
3649,C03649,2026-03-29,85
3650,C03650,2026-03-29,334
3651,C03651,2026-03-29,96
3652,C03652,2026-03-29,365
3653,C03653,2026-03-29,94
3654,C03654,2026-03-29,330
3655,C03655,2026-03-29,209
3656,C03656,2026-03-29,92
3657,C03657,2026-03-30,72
3658,C03658,2026-03-30,174
3659,C03659,2026-03-30,167
3660,C03660,2026-03-30,195
3661,C03661,2026-03-30,169
3662,C03662,2026-03-30,171
3663,C03663,2026-03-30,146
3664,C03664,2026-03-30,91
3665,C03665,2026-03-31,116
3666,C03666,2026-03-31,84
3667,C03667,2026-03-31,71
3668,C03668,2026-03-31,66
3669,C03669,2026-03-31,235
3670,C03670,2026-03-31,67
3671,C03671,2026-03-31,51
3672,C03672,2026-03-31,174
3673,C03673,2026-04-01,199
3674,C03674,2026-04-01,82
3675,C03675,2026-04-01,30
3676,C03676,2026-04-01,146
3677,C03677,2026-04-01,158
3678,C03678,2026-04-01,107
3679,C03679,2026-04-01,238
3680,C03680,2026-04-01,276
3681,C03681,2026-04-02,52
3682,C03682,2026-04-02,192
3683,C03683,2026-04-02,286
3684,C03684,2026-04-02,58
3685,C03685,2026-04-02,195
3686,C03686,2026-04-02,146
3687,C03687,2026-04-02,119
3688,C03688,2026-04-02,64
3689,C03689,2026-04-02,69
3690,C03690,2026-04-03,365
3691,C03691,2026-04-03,231
3692,C03692,2026-04-03,365
3693,C03693,2026-04-03,322
3694,C03694,2026-04-03,197
3695,C03695,2026-04-03,206
3696,C03696,2026-04-03,276
3697,C03697,2026-04-03,196
3698,C03698,2026-04-03,267
3699,C03699,2026-04-04,223
3700,C03700,2026-04-04,365
3701,C03701,2026-04-04,167
3702,C03702,2026-04-04,113
3703,C03703,2026-04-04,69
3704,C03704,2026-04-04,41
3705,C03705,2026-04-04,306
3706,C03706,2026-04-04,76
3707,C03707,2026-04-04,35
3708,C03708,2026-04-04,205
3709,C03709,2026-04-04,117
3710,C03710,2026-04-05,163
3711,C03711,2026-04-05,209
3712,C03712,2026-04-05,84
3713,C03713,2026-04-05,84
3714,C03714,2026-04-06,218
3715,C03715,2026-04-06,30
3716,C03716,2026-04-06,40
3717,C03717,2026-04-06,30
3718,C03718,2026-04-06,126
3719,C03719,2026-04-06,30
3720,C03720,2026-04-06,319
3721,C03721,2026-04-06,144
3722,C03722,2026-04-06,152
3723,C03723,2026-04-06,212
3724,C03724,2026-04-06,110
3725,C03725,2026-04-07,160
3726,C03726,2026-04-07,110
3727,C03727,2026-04-07,30
3728,C03728,2026-04-07,246
3729,C03729,2026-04-07,365
3730,C03730,2026-04-07,322
3731,C03731,2026-04-07,129
3732,C03732,2026-04-07,89
3733,C03733,2026-04-08,164
3734,C03734,2026-04-08,100
3735,C03735,2026-04-08,227
3736,C03736,2026-04-08,340
3737,C03737,2026-04-08,141
3738,C03738,2026-04-08,267
3739,C03739,2026-04-08,237
3740,C03740,2026-04-09,30
3741,C03741,2026-04-09,218
3742,C03742,2026-04-09,180
3743,C03743,2026-04-09,193
3744,C03744,2026-04-09,105
3745,C03745,2026-04-09,209
3746,C03746,2026-04-09,305
3747,C03747,2026-04-09,94
3748,C03748,2026-04-09,110
3749,C03749,2026-04-09,141
3750,C03750,2026-04-09,122
3751,C03751,2026-04-09,162
3752,C03752,2026-04-09,72
3753,C03753,2026-04-10,223
3754,C03754,2026-04-10,168
3755,C03755,2026-04-10,253
3756,C03756,2026-04-10,168
3757,C03757,2026-04-10,224
3758,C03758,2026-04-10,69
3759,C03759,2026-04-10,81
3760,C03760,2026-04-10,174
3761,C03761,2026-04-10,215
3762,C03762,2026-04-10,101
3763,C03763,2026-04-11,30
3764,C03764,2026-04-11,153
3765,C03765,2026-04-11,30
3766,C03766,2026-04-11,65
3767,C03767,2026-04-11,109
3768,C03768,2026-04-11,365
3769,C03769,2026-04-12,74
3770,C03770,2026-04-12,74
3771,C03771,2026-04-12,109
3772,C03772,2026-04-12,108
3773,C03773,2026-04-12,86
3774,C03774,2026-04-12,213
3775,C03775,2026-04-13,193
3776,C03776,2026-04-13,62
3777,C03777,2026-04-13,55
3778,C03778,2026-04-13,262
3779,C03779,2026-04-13,30
3780,C03780,2026-04-13,174
3781,C03781,2026-04-13,233
3782,C03782,2026-04-13,30
3783,C03783,2026-04-14,168
3784,C03784,2026-04-14,96
3785,C03785,2026-04-14,74
3786,C03786,2026-04-14,52
3787,C03787,2026-04-14,246
3788,C03788,2026-04-14,199
3789,C03789,2026-04-14,294
3790,C03790,2026-04-14,58
3791,C03791,2026-04-14,250
3792,C03792,2026-04-15,151
3793,C03793,2026-04-15,162
3794,C03794,2026-04-15,216
3795,C03795,2026-04-15,365
3796,C03796,2026-04-15,283
3797,C03797,2026-04-15,109
3798,C03798,2026-04-15,153
3799,C03799,2026-04-16,296
3800,C03800,2026-04-16,38
3801,C03801,2026-04-16,349
3802,C03802,2026-04-16,110
3803,C03803,2026-04-16,126
3804,C03804,2026-04-16,64
3805,C03805,2026-04-16,30
3806,C03806,2026-04-16,199
3807,C03807,2026-04-17,356
3808,C03808,2026-04-17,50
3809,C03809,2026-04-17,159
3810,C03810,2026-04-17,118
3811,C03811,2026-04-17,30
3812,C03812,2026-04-17,229
3813,C03813,2026-04-17,134
3814,C03814,2026-04-17,230
3815,C03815,2026-04-17,273
3816,C03816,2026-04-17,163
3817,C03817,2026-04-17,127
3818,C03818,2026-04-17,243
3819,C03819,2026-04-17,180
3820,C03820,2026-04-17,163
3821,C03821,2026-04-18,113
3822,C03822,2026-04-18,31
3823,C03823,2026-04-18,122
3824,C03824,2026-04-18,89
3825,C03825,2026-04-18,193
3826,C03826,2026-04-18,358
3827,C03827,2026-04-18,65
3828,C03828,2026-04-18,81
3829,C03829,2026-04-18,76
3830,C03830,2026-04-18,210
3831,C03831,2026-04-18,30
3832,C03832,2026-04-18,141
3833,C03833,2026-04-19,52
3834,C03834,2026-04-19,240
3835,C03835,2026-04-19,332
3836,C03836,2026-04-19,154
3837,C03837,2026-04-19,319
3838,C03838,2026-04-19,45
3839,C03839,2026-04-19,79
3840,C03840,2026-04-20,95
3841,C03841,2026-04-20,133
3842,C03842,2026-04-20,64
3843,C03843,2026-04-20,142
3844,C03844,2026-04-20,30
3845,C03845,2026-04-20,94
3846,C03846,2026-04-20,200
3847,C03847,2026-04-21,193
3848,C03848,2026-04-21,171
3849,C03849,2026-04-21,226
3850,C03850,2026-04-21,209
3851,C03851,2026-04-21,111
3852,C03852,2026-04-21,365
3853,C03853,2026-04-22,169
3854,C03854,2026-04-22,116
3855,C03855,2026-04-22,65
3856,C03856,2026-04-22,209
3857,C03857,2026-04-22,30
3858,C03858,2026-04-23,202
3859,C03859,2026-04-23,30
3860,C03860,2026-04-23,228
3861,C03861,2026-04-23,63
3862,C03862,2026-04-23,88
3863,C03863,2026-04-23,365
3864,C03864,2026-04-23,273
3865,C03865,2026-04-23,116
3866,C03866,2026-04-23,232
3867,C03867,2026-04-24,170
3868,C03868,2026-04-24,228
3869,C03869,2026-04-24,250
3870,C03870,2026-04-24,179
3871,C03871,2026-04-24,168
3872,C03872,2026-04-24,118
3873,C03873,2026-04-24,111
3874,C03874,2026-04-24,158
3875,C03875,2026-04-24,41
3876,C03876,2026-04-24,30
3877,C03877,2026-04-24,61
3878,C03878,2026-04-25,34
3879,C03879,2026-04-25,184
3880,C03880,2026-04-25,93
3881,C03881,2026-04-25,239
3882,C03882,2026-04-25,126
3883,C03883,2026-04-25,126
3884,C03884,2026-04-25,110
3885,C03885,2026-04-25,173
3886,C03886,2026-04-25,207
3887,C03887,2026-04-25,56
3888,C03888,2026-04-26,64
3889,C03889,2026-04-26,327
3890,C03890,2026-04-26,171
3891,C03891,2026-04-26,92
3892,C03892,2026-04-26,127
3893,C03893,2026-04-26,205
3894,C03894,2026-04-26,161
3895,C03895,2026-04-26,58
3896,C03896,2026-04-26,115
3897,C03897,2026-04-27,95
3898,C03898,2026-04-27,43
3899,C03899,2026-04-27,235
3900,C03900,2026-04-27,156
3901,C03901,2026-04-27,188
3902,C03902,2026-04-27,136
3903,C03903,2026-04-27,71
3904,C03904,2026-04-28,30
3905,C03905,2026-04-28,275
3906,C03906,2026-04-28,113
3907,C03907,2026-04-28,130
3908,C03908,2026-04-29,76
3909,C03909,2026-04-29,71
3910,C03910,2026-04-29,113
3911,C03911,2026-04-29,272
3912,C03912,2026-04-29,126
3913,C03913,2026-04-29,84
3914,C03914,2026-04-29,315
3915,C03915,2026-04-30,93
3916,C03916,2026-04-30,161
3917,C03917,2026-04-30,76
3918,C03918,2026-04-30,101
3919,C03919,2026-04-30,365
3920,C03920,2026-05-01,218
3921,C03921,2026-05-01,36
3922,C03922,2026-05-01,123
3923,C03923,2026-05-01,72
3924,C03924,2026-05-01,171
3925,C03925,2026-05-01,30
3926,C03926,2026-05-01,30
3927,C03927,2026-05-02,30
3928,C03928,2026-05-02,365
3929,C03929,2026-05-02,98
3930,C03930,2026-05-02,243
3931,C03931,2026-05-02,30
3932,C03932,2026-05-02,68
3933,C03933,2026-05-03,156
3934,C03934,2026-05-03,189
3935,C03935,2026-05-03,172
3936,C03936,2026-05-03,51
3937,C03937,2026-05-03,61
3938,C03938,2026-05-03,240
3939,C03939,2026-05-03,144
3940,C03940,2026-05-03,48
3941,C03941,2026-05-03,194
3942,C03942,2026-05-03,365
3943,C03943,2026-05-03,163
3944,C03944,2026-05-03,43
3945,C03945,2026-05-03,66
3946,C03946,2026-05-04,166
3947,C03947,2026-05-04,93
3948,C03948,2026-05-04,149
3949,C03949,2026-05-04,30
3950,C03950,2026-05-04,304
3951,C03951,2026-05-04,200
3952,C03952,2026-05-04,119
3953,C03953,2026-05-04,30
3954,C03954,2026-05-04,126
3955,C03955,2026-05-04,78
3956,C03956,2026-05-04,30
3957,C03957,2026-05-05,60
3958,C03958,2026-05-05,77
3959,C03959,2026-05-05,162
3960,C03960,2026-05-05,126
3961,C03961,2026-05-05,189
3962,C03962,2026-05-05,134
3963,C03963,2026-05-05,31
3964,C03964,2026-05-06,107
3965,C03965,2026-05-06,38
3966,C03966,2026-05-06,107
3967,C03967,2026-05-06,65
3968,C03968,2026-05-06,130
3969,C03969,2026-05-07,159
3970,C03970,2026-05-07,62
3971,C03971,2026-05-07,30
3972,C03972,2026-05-07,365
3973,C03973,2026-05-07,240
3974,C03974,2026-05-07,349
3975,C03975,2026-05-07,61
3976,C03976,2026-05-07,195
3977,C03977,2026-05-07,30
3978,C03978,2026-05-07,76
3979,C03979,2026-05-07,35
3980,C03980,2026-05-07,115
3981,C03981,2026-05-07,103
3982,C03982,2026-05-07,51
3983,C03983,2026-05-08,250
3984,C03984,2026-05-08,283
3985,C03985,2026-05-08,201
3986,C03986,2026-05-08,249
3987,C03987,2026-05-08,118
3988,C03988,2026-05-08,136
3989,C03989,2026-05-08,142
3990,C03990,2026-05-08,30
3991,C03991,2026-05-08,82
3992,C03992,2026-05-08,130
3993,C03993,2026-05-08,216
3994,C03994,2026-05-09,90
3995,C03995,2026-05-09,154
3996,C03996,2026-05-09,190
3997,C03997,2026-05-09,101
3998,C03998,2026-05-09,30
3999,C03999,2026-05-09,263
4000,C04000,2026-05-09,31
4001,C04001,2026-05-09,204
4002,C04002,2026-05-10,237
4003,C04003,2026-05-10,365
4004,C04004,2026-05-10,365
4005,C04005,2026-05-10,195
4006,C04006,2026-05-10,91
4007,C04007,2026-05-10,136
4008,C04008,2026-05-10,193
4009,C04009,2026-05-10,299
4010,C04010,2026-05-11,305
4011,C04011,2026-05-11,82
4012,C04012,2026-05-11,157
4013,C04013,2026-05-11,156
4014,C04014,2026-05-11,80
4015,C04015,2026-05-11,192
4016,C04016,2026-05-11,59
4017,C04017,2026-05-11,202
4018,C04018,2026-05-11,118
4019,C04019,2026-05-11,74
4020,C04020,2026-05-11,99
4021,C04021,2026-05-12,295
4022,C04022,2026-05-12,309
4023,C04023,2026-05-12,210
4024,C04024,2026-05-12,96
4025,C04025,2026-05-12,99
4026,C04026,2026-05-12,268
4027,C04027,2026-05-12,365
4028,C04028,2026-05-12,46
4029,C04029,2026-05-12,200
4030,C04030,2026-05-12,359
4031,C04031,2026-05-12,30
4032,C04032,2026-05-13,56
4033,C04033,2026-05-13,89
4034,C04034,2026-05-13,223
4035,C04035,2026-05-13,209
4036,C04036,2026-05-13,200
4037,C04037,2026-05-13,214
4038,C04038,2026-05-13,35
4039,C04039,2026-05-14,305
4040,C04040,2026-05-14,46
4041,C04041,2026-05-14,209
4042,C04042,2026-05-14,248
4043,C04043,2026-05-14,86
4044,C04044,2026-05-14,222
4045,C04045,2026-05-14,89
4046,C04046,2026-05-14,141
4047,C04047,2026-05-14,365
4048,C04048,2026-05-14,118
4049,C04049,2026-05-15,365
4050,C04050,2026-05-15,80
4051,C04051,2026-05-15,69
4052,C04052,2026-05-15,276
4053,C04053,2026-05-15,361
4054,C04054,2026-05-15,249
4055,C04055,2026-05-15,30
4056,C04056,2026-05-15,30
4057,C04057,2026-05-16,65
4058,C04058,2026-05-16,212
4059,C04059,2026-05-16,214
4060,C04060,2026-05-16,199
4061,C04061,2026-05-16,30
4062,C04062,2026-05-16,180
4063,C04063,2026-05-16,156
4064,C04064,2026-05-16,68
4065,C04065,2026-05-16,163
4066,C04066,2026-05-17,80
4067,C04067,2026-05-17,111
4068,C04068,2026-05-17,340
4069,C04069,2026-05-17,207
4070,C04070,2026-05-17,365
4071,C04071,2026-05-17,223
4072,C04072,2026-05-17,168
4073,C04073,2026-05-17,142
4074,C04074,2026-05-17,246
4075,C04075,2026-05-17,30
4076,C04076,2026-05-17,205
4077,C04077,2026-05-18,88
4078,C04078,2026-05-18,117
4079,C04079,2026-05-18,365
4080,C04080,2026-05-18,194
4081,C04081,2026-05-18,298
4082,C04082,2026-05-18,365
4083,C04083,2026-05-18,146
4084,C04084,2026-05-18,100
4085,C04085,2026-05-18,216
4086,C04086,2026-05-18,87
4087,C04087,2026-05-18,195
4088,C04088,2026-05-19,121
4089,C04089,2026-05-19,84
4090,C04090,2026-05-19,129
4091,C04091,2026-05-19,162
4092,C04092,2026-05-19,365
4093,C04093,2026-05-19,349
4094,C04094,2026-05-19,74
4095,C04095,2026-05-20,241
4096,C04096,2026-05-20,102
4097,C04097,2026-05-20,188
4098,C04098,2026-05-20,190
4099,C04099,2026-05-20,122
4100,C04100,2026-05-20,30
4101,C04101,2026-05-21,365
4102,C04102,2026-05-21,125
4103,C04103,2026-05-21,61
4104,C04104,2026-05-21,165
4105,C04105,2026-05-21,65
4106,C04106,2026-05-21,365
4107,C04107,2026-05-21,116
4108,C04108,2026-05-22,30
4109,C04109,2026-05-22,223
4110,C04110,2026-05-22,111
4111,C04111,2026-05-22,30
4112,C04112,2026-05-22,365
4113,C04113,2026-05-22,84
4114,C04114,2026-05-22,114
4115,C04115,2026-05-23,242
4116,C04116,2026-05-23,260
4117,C04117,2026-05-23,190
4118,C04118,2026-05-23,184
4119,C04119,2026-05-23,258
4120,C04120,2026-05-23,204
4121,C04121,2026-05-23,171
4122,C04122,2026-05-23,72
4123,C04123,2026-05-23,85
4124,C04124,2026-05-23,47
4125,C04125,2026-05-23,365
4126,C04126,2026-05-23,66
4127,C04127,2026-05-23,45
4128,C04128,2026-05-23,126
4129,C04129,2026-05-23,248
4130,C04130,2026-05-24,43
4131,C04131,2026-05-24,213
4132,C04132,2026-05-24,30
4133,C04133,2026-05-24,30
4134,C04134,2026-05-24,199
4135,C04135,2026-05-24,91
4136,C04136,2026-05-24,92
4137,C04137,2026-05-25,160
4138,C04138,2026-05-25,71
4139,C04139,2026-05-25,79
4140,C04140,2026-05-25,89
4141,C04141,2026-05-25,68
4142,C04142,2026-05-25,176
4143,C04143,2026-05-25,284
4144,C04144,2026-05-25,183
4145,C04145,2026-05-25,167
4146,C04146,2026-05-26,151
4147,C04147,2026-05-26,30
4148,C04148,2026-05-26,216
4149,C04149,2026-05-26,93
4150,C04150,2026-05-26,281
4151,C04151,2026-05-26,221
4152,C04152,2026-05-27,35
4153,C04153,2026-05-27,281
4154,C04154,2026-05-27,96
4155,C04155,2026-05-27,252
4156,C04156,2026-05-27,153
4157,C04157,2026-05-27,35
4158,C04158,2026-05-27,30
4159,C04159,2026-05-27,58
4160,C04160,2026-05-28,204
4161,C04161,2026-05-28,257
4162,C04162,2026-05-28,44
4163,C04163,2026-05-28,241
4164,C04164,2026-05-28,365
4165,C04165,2026-05-28,65
4166,C04166,2026-05-28,171
4167,C04167,2026-05-28,91
4168,C04168,2026-05-28,80
4169,C04169,2026-05-28,128
4170,C04170,2026-05-28,144
4171,C04171,2026-05-29,190
4172,C04172,2026-05-29,39
4173,C04173,2026-05-29,323
4174,C04174,2026-05-29,62
4175,C04175,2026-05-29,34
4176,C04176,2026-05-29,30
4177,C04177,2026-05-30,266
4178,C04178,2026-05-30,162
4179,C04179,2026-05-30,61
4180,C04180,2026-05-30,89
4181,C04181,2026-05-30,72
4182,C04182,2026-05-30,232
4183,C04183,2026-05-30,30
4184,C04184,2026-05-30,231
4185,C04185,2026-05-30,156
4186,C04186,2026-05-30,152
4187,C04187,2026-05-31,238
4188,C04188,2026-05-31,133
4189,C04189,2026-05-31,115
4190,C04190,2026-05-31,131
4191,C04191,2026-05-31,267
4192,C04192,2026-06-01,258
4193,C04193,2026-06-01,227
4194,C04194,2026-06-01,30
4195,C04195,2026-06-01,114
4196,C04196,2026-06-01,134
4197,C04197,2026-06-01,42
4198,C04198,2026-06-01,30
4199,C04199,2026-06-01,68
4200,C04200,2026-06-01,97
4201,C04201,2026-06-01,124
4202,C04202,2026-06-02,249
4203,C04203,2026-06-02,332
4204,C04204,2026-06-02,170
4205,C04205,2026-06-02,126
4206,C04206,2026-06-02,142
4207,C04207,2026-06-02,61
4208,C04208,2026-06-02,30
4209,C04209,2026-06-02,164
4210,C04210,2026-06-02,72
4211,C04211,2026-06-02,62
4212,C04212,2026-06-03,156
4213,C04213,2026-06-03,210
4214,C04214,2026-06-03,169
4215,C04215,2026-06-03,113
4216,C04216,2026-06-03,70
4217,C04217,2026-06-04,307
4218,C04218,2026-06-04,365
4219,C04219,2026-06-04,365
4220,C04220,2026-06-04,100
4221,C04221,2026-06-04,204
4222,C04222,2026-06-05,30
4223,C04223,2026-06-05,365
4224,C04224,2026-06-05,41
4225,C04225,2026-06-05,92
4226,C04226,2026-06-05,171
4227,C04227,2026-06-05,249
4228,C04228,2026-06-05,173
4229,C04229,2026-06-05,34
4230,C04230,2026-06-05,269
4231,C04231,2026-06-05,161
4232,C04232,2026-06-05,65
4233,C04233,2026-06-05,181
4234,C04234,2026-06-05,365
4235,C04235,2026-06-06,365
4236,C04236,2026-06-06,172
4237,C04237,2026-06-06,158
4238,C04238,2026-06-06,51
4239,C04239,2026-06-06,181
4240,C04240,2026-06-06,162
4241,C04241,2026-06-06,204
4242,C04242,2026-06-06,31
4243,C04243,2026-06-06,68
4244,C04244,2026-06-07,313
4245,C04245,2026-06-07,49
4246,C04246,2026-06-07,30
4247,C04247,2026-06-07,52
4248,C04248,2026-06-07,30
4249,C04249,2026-06-07,303
4250,C04250,2026-06-07,161
4251,C04251,2026-06-07,331
4252,C04252,2026-06-08,106
4253,C04253,2026-06-08,125
4254,C04254,2026-06-08,365
4255,C04255,2026-06-08,65
4256,C04256,2026-06-08,213
4257,C04257,2026-06-09,166
4258,C04258,2026-06-09,265
4259,C04259,2026-06-09,180
4260,C04260,2026-06-09,30
4261,C04261,2026-06-09,96
4262,C04262,2026-06-09,66
4263,C04263,2026-06-09,156
4264,C04264,2026-06-09,365
4265,C04265,2026-06-09,78
4266,C04266,2026-06-10,102
4267,C04267,2026-06-10,169
4268,C04268,2026-06-10,190
4269,C04269,2026-06-10,237
4270,C04270,2026-06-10,78
4271,C04271,2026-06-11,40
4272,C04272,2026-06-11,348
4273,C04273,2026-06-11,74
4274,C04274,2026-06-11,258
4275,C04275,2026-06-11,94
4276,C04276,2026-06-11,305
4277,C04277,2026-06-11,250
4278,C04278,2026-06-11,46
4279,C04279,2026-06-12,104
4280,C04280,2026-06-12,125
4281,C04281,2026-06-12,312
4282,C04282,2026-06-12,146
4283,C04283,2026-06-12,103
4284,C04284,2026-06-12,54
4285,C04285,2026-06-12,67
4286,C04286,2026-06-12,293
4287,C04287,2026-06-12,92
4288,C04288,2026-06-13,277
4289,C04289,2026-06-13,89
4290,C04290,2026-06-13,56
4291,C04291,2026-06-13,168
4292,C04292,2026-06-13,146
4293,C04293,2026-06-13,289
4294,C04294,2026-06-13,144
4295,C04295,2026-06-13,105
4296,C04296,2026-06-13,259
4297,C04297,2026-06-13,76
4298,C04298,2026-06-13,83
4299,C04299,2026-06-13,235
4300,C04300,2026-06-14,38
4301,C04301,2026-06-14,365
4302,C04302,2026-06-14,34
4303,C04303,2026-06-15,172
4304,C04304,2026-06-15,198
4305,C04305,2026-06-15,115
4306,C04306,2026-06-15,340
4307,C04307,2026-06-15,93
4308,C04308,2026-06-15,149
4309,C04309,2026-06-15,80
4310,C04310,2026-06-15,91
4311,C04311,2026-06-16,129
4312,C04312,2026-06-16,30
4313,C04313,2026-06-16,109
4314,C04314,2026-06-16,83
4315,C04315,2026-06-17,45
4316,C04316,2026-06-17,96
4317,C04317,2026-06-17,146
4318,C04318,2026-06-17,80
4319,C04319,2026-06-17,305
4320,C04320,2026-06-18,92
4321,C04321,2026-06-18,365
4322,C04322,2026-06-18,30
4323,C04323,2026-06-19,340
4324,C04324,2026-06-19,77
4325,C04325,2026-06-19,274
4326,C04326,2026-06-19,348
4327,C04327,2026-06-19,179
4328,C04328,2026-06-19,228
4329,C04329,2026-06-19,127
4330,C04330,2026-06-19,365
4331,C04331,2026-06-19,117
4332,C04332,2026-06-19,365
4333,C04333,2026-06-19,365
4334,C04334,2026-06-19,123
4335,C04335,2026-06-19,124
4336,C04336,2026-06-19,238
4337,C04337,2026-06-20,215
4338,C04338,2026-06-20,30
4339,C04339,2026-06-20,209
4340,C04340,2026-06-20,104
4341,C04341,2026-06-20,71
4342,C04342,2026-06-20,159
4343,C04343,2026-06-20,180
4344,C04344,2026-06-20,365
4345,C04345,2026-06-20,365
4346,C04346,2026-06-20,185
4347,C04347,2026-06-20,119
4348,C04348,2026-06-21,193
4349,C04349,2026-06-21,30
4350,C04350,2026-06-21,116
4351,C04351,2026-06-21,72
4352,C04352,2026-06-21,53
4353,C04353,2026-06-21,126
4354,C04354,2026-06-21,194
4355,C04355,2026-06-21,94
4356,C04356,2026-06-21,159
4357,C04357,2026-06-22,103
4358,C04358,2026-06-22,169
4359,C04359,2026-06-22,330
4360,C04360,2026-06-22,258
4361,C04361,2026-06-22,114
4362,C04362,2026-06-22,135
4363,C04363,2026-06-22,104
4364,C04364,2026-06-22,68
4365,C04365,2026-06-22,50
4366,C04366,2026-06-22,164
4367,C04367,2026-06-23,181
4368,C04368,2026-06-23,250
4369,C04369,2026-06-23,248
4370,C04370,2026-06-23,222
4371,C04371,2026-06-23,344
4372,C04372,2026-06-23,341
4373,C04373,2026-06-23,129
4374,C04374,2026-06-23,58
4375,C04375,2026-06-24,92
4376,C04376,2026-06-24,157
4377,C04377,2026-06-24,67
4378,C04378,2026-06-24,223
4379,C04379,2026-06-24,30
4380,C04380,2026-06-24,345
4381,C04381,2026-06-24,45
4382,C04382,2026-06-25,312
4383,C04383,2026-06-25,86
4384,C04384,2026-06-25,246
4385,C04385,2026-06-25,37
4386,C04386,2026-06-25,307
4387,C04387,2026-06-25,52
4388,C04388,2026-06-25,340
4389,C04389,2026-06-25,281
4390,C04390,2026-06-25,292
4391,C04391,2026-06-25,116
4392,C04392,2026-06-25,180
4393,C04393,2026-06-25,107
4394,C04394,2026-06-25,164
4395,C04395,2026-06-26,186
4396,C04396,2026-06-26,217
4397,C04397,2026-06-26,284
4398,C04398,2026-06-27,319
4399,C04399,2026-06-27,119
4400,C04400,2026-06-27,47
4401,C04401,2026-06-27,301
4402,C04402,2026-06-27,165
4403,C04403,2026-06-27,30
4404,C04404,2026-06-27,206
4405,C04405,2026-06-27,230
4406,C04406,2026-06-27,365
4407,C04407,2026-06-27,312
4408,C04408,2026-06-28,32
4409,C04409,2026-06-28,228
4410,C04410,2026-06-28,119
4411,C04411,2026-06-28,224
4412,C04412,2026-06-28,82
4413,C04413,2026-06-28,80
4414,C04414,2026-06-28,53
4415,C04415,2026-06-28,104
4416,C04416,2026-06-28,260
4417,C04417,2026-06-29,30
4418,C04418,2026-06-29,322
4419,C04419,2026-06-29,30
4420,C04420,2026-06-29,112
4421,C04421,2026-06-29,365
4422,C04422,2026-06-29,175
4423,C04423,2026-06-29,88
4424,C04424,2026-06-30,116
4425,C04425,2026-06-30,84
4426,C04426,2026-06-30,85
